000d04e9168a749893a02865113a6be4	0
77ebe1aa282cba3b8f50f19cd5ccf9e6	0
eaaa1a0ec19b1599825c1f36738c89f8	0
6f5046c55b4c2594eece72f25ca4739f	0
a3e8540c24dbd7990283a172295c9e9f	1
60a9c08b7263e8df9fca7e12f5c09698	1
29505d12204acfd47cfd4a3462e9420b	1
feb20599c44b04ce03592d9bc647c47d	1
f60afa7402481893cbf6e6fc4f30efce	1
d69bc7e2d794f1de90249df9bf8a3bd3	1
eb3cffb960c14774b923f6165817c192	1
a73def18c9f055bbafa50a3b8730b233	1
ead63c768964723615d323416e7bfa32	0
ef2ec28b31d5c89868c173059ee60728	0
8c2c330bf08af80b81af78beec763b23	1
d05ebdfdc5b4c835162ee68dbaaca2d6	1
db1a28ae06c82bad334b46dc9aa3f21e	0
686710808f39c7dd29f267d0dfd7966e	0
9f545feaad8a6180c53547f13383ca5a	1
c2c8d2e9043037468882ec822f329d7b	0
01036942cea9eaed8bd4173cd94396de	1
07c623b2eb4f7a2eab1a1aeca192cf9d	1
a0500da335dd605895e7ff5077614694	0
7b3ae763adda55da98dea5eb6565a98d	0
31d7beacb70401a5e74fc7aea39766ee	1
8cbbb49eea2ed57809da7c5d2ecd5330	1
81d368660b64a12aff5a91d46bd06eb5	1
7ce285b921fbdf46a1a94ead1ae85568	0
f50397158b2f14e15215322a64cdf200	0
b39c082096685d6b0e2274754389ea35	0
5df0be859e2ee27a2b7ab6305e12a27b	1
10b540b1e2e4159a16677032b5df76b8	0
742fbc51680b1409ba864b3cd1428c8f	1
0be29f9036bc388b42dd6efe5d1afdfa	1
b772f3d503c52d239c1041b4e4d537e1	0
8ef747bdc37bdece656d823e6497d59e	1
898964f3a20d9c08a36a73fc79f12e4f	0
a8602ad3d1bf105787bd1afd7c1d7b85	1
1360fe1202a8787cd77c9cbdf03f6579	1
b53a73d9ed66c80d1e162fad76d9ef70	1
ac38afe2ec5b962b9e79b6ddeb91a680	0
7a2dd2804635d4cba70abcca9bc35a30	1
4ced1324bed68d375e7a71c45aa55ed0	1
9d2fa63f79f478fcfb1b75974b5fd6bb	1
da683aedb2ebf6c4b7e90014a2b1cf1c	1
5da3789d859f378cdcd8cc2c90f5e6cb	0
4fa4378413bd44245daec5f148bdaebe	1
f0f72daab3f91427115105105566c250	0
1bf714d1419647ea808d4e45fa3a421e	1
40ddd0de0da0c27826b4dee0e83f11ae	1
88fa710a975aeadd22ed50d0448f25ee	0
6947eef5b84747f82990c8728451c21b	0
be821d211d769bddedfadedc9deff849	1
eb6c5442d9050d0b1dd3fa79f220db0c	1
b76938646a4940bb1d3fc0683d817008	0
5a852fdd7e53c023dad8fa20ecf5689d	1
8b0ee9a5aa3b0c0ce9e3d91659556fdb	1
7347d6586272b4ddd9fd7f638ab9552f	0
67dd93ff5641de56e4969eccd67a08c6	0
6d13d3fd40358645e7d4c74891e6b3db	0
ad1c5f38797dbef40b63d063abb15960	0
dfa3cc5ba65567adb1090b352d5c6f52	1
7daff892ac8b2aaf39cf9d24643416ea	1
987be47e4a74e17be6ec18ff0efa4f0a	1
2ea6e9ac194382da2ce682c2973d4630	1
66a26afa31ef96e2dbe3e055cd2168a3	0
fcced5d0b20ff47317f7082982af2182	0
d07318264ba11974c57b330d2a5e0c93	1
690e2c3b066e336c1690c2da54e47fa6	0
fcbd13682c697d8e90d4d3da6d08bf36	0
d7598d570db3fdbcb9b9892dbd037028	1
cc47e6a041e721b79619e8e2df053170	0
fe7350b136f7e49893a58073ba480f8c	1
272d67e9bc78a40c6554371b31f9431c	1
dd19c034934fd8bd3d8fa7c5369cc9b1	0
2967051b0b9ecc0328b5ec02c8cae3b2	0
5dea814560b8cd9a6a986011d3d7bed8	1
c5425ec8311f0c606e6ebbcffc52cc9c	0
a2619b82450109749a1f9a6a7e30e94c	1
48ef13e5022753b894b5379f99fb2120	1
6b803de3c5902fd2ffa39738d7869880	1
83b9591b4a15a1eee051135b6412d80f	1
d3b1770825cbef35ca4cd1ac76725b74	0
94d9aa060f4d6a34b49e21dbe3be74c4	1
2e62584b2023cec222ef3cd2c64ef380	0
5f3ccdac826496bca0b8935381dcdaf1	0
8dbb0502888c3ac5ba2dc6f64413adc9	1
8e8672bd00bfc25216760bf41807ae51	1
ebb9e77fb3b52248feba8b03ec34832a	0
7f97bb889630fba3e98414b0b85f3413	0
c728c3547a74050d36b26f5b7d3e31ab	0
7caaeee871ad5f6ae75b282814ea0277	1
cbdf04e06e5394e92b1cb377d34d7a49	0
071faa53a4aebbf5ba947bcfc2f251e5	1
41fbae9f4532b039993f284415b9f16d	0
a223243f362bfcc31a74cda1c9e193b5	0
fab35ca4a599b9af398a294817169aa8	1
b95b7ea3f1e59cf9fbe2aa09a3e2da1d	0
04fa7f3f10dedfd47d785f36cfb6c834	1
2541742c4cc2fe467a69634b741dfaa8	1
d8c5486752a66b85c42c30877cf0b6d6	0
7baf982c66b31488024d38f9b0b17d23	1
106003a7054b4c18a74971a5893f9a18	0
3f8f6ff8dba165adfd5f98dead30dc0a	0
9e48e16c982ffa718d5d415861fbd719	1
6cf96cf05b9bc08d53dd4cc77d3ad847	0
39e6999527c54e576919c79037c97c3a	0
d76357e7af0fa340a033c5d462bb20de	1
780ca058b4a3cc1475bc7aedc0ea3476	1
0eed4a0fc4976d6be9f6ca2258bd255b	1
a3ad6506bb7be82bc19e70f474e8ce1a	0
296d5a81cbf7e64757a0418759cfcf73	1
c3d1a5f60ce25290f0ab019892d30b79	1
5aac524af682a1d3e43dc11134073edd	1
ddcf80ee2cace7cecc000d093507a074	1
c4b973b47f46e703359a394ffbaac5d5	1
8534d564c25192b4fe526f66fed363e3	0
a7782664803f4079f3014928c411beb4	1
716c29f78906caf0017b5fdc6d47b437	1
8a4dd1c78e832c81dd91648fd196ee01	0
45fe794823bbb07e32544ff31e1cb3ad	1
74c75ade60284f9de01301e133a5e88e	0
117cdb819d2449df21a4f76473571a14	1
df42ef90ff7802239fd6a7e172b9183e	0
226e02320c723e8c63a2019912b3218e	0
41a177ba3e9abd22557ed7a9f5d366ef	1
238c9fab81cc728bfe009d241b1dab63	0
36f7efc400c8eb3d867f237ca16df988	1
879d01ce0221ba019d3fd104d3228520	0
b589bd9fa88d195e95e0e95457495b81	0
fd244b0122d5b99fd2c159d730a86817	1
3b0339d805c4088562289a3b131432f0	1
e9845066851d01a95222e7e5d45cacb0	1
8a1accccdf11217d4d3af81ee9bcd674	1
7b8881a874255c05af0616c8c102241d	1
afa539f4e9e55c7b8823c0c9c24024f5	0
305feef85cfc9235b256bfde87ab6643	1
1738410b49b142ec40584b417332a1f7	1
bf13836f45183aba5b7ed5aa142500a3	0
8c24f475ed7d3270f7e8733e12d49f71	0
4b831193bd8f08f6a0a5cccc28fa84b4	0
cd03ea250d2539fd75a5f51357c1b3be	1
da69cc1b3a21afab6feabec9860b934f	0
6f8dbeb1d972a811a7e7f28e7bc4dc49	1
865e39a29271b3fe9c2f29a9a68bb441	1
96d4026ef075745feaad9a618f1965c8	0
ea179c350ee65dcb7cb052325f788d1f	1
41b0efa3b12a0ebf86be838e0926c25e	1
b3a3481396baace92eed1ac6c0744f20	0
36f2de43a2b3cbb6e49cccbe23475671	1
0fd4c00eb5712533c9e33fe578e1942f	0
f70cf4a1b1af14797b55aaa0147139d3	0
74765c10a6daa31811a0990b1eee67f1	1
5f8ef685ac85e9974ea0160645932246	0
55f50f89a3b5e5645911c2b091ccc7cf	1
0088e1aa114520a0a7e8a013d2596a23	1
b4f7f168a2788447a028213488eae486	0
796768b331634304718a649dd206dab8	0
7786ddc8588032689d6f3ed72b0f916b	1
1984d2ba7e493f1e7ee287179729846f	0
b62cc5aaa9fe7a2d6a2940ba4ff0a0e5	0
b62e526b2678e8c756b1da52403b684f	0
e71aa8f3d6ea1cb58e735c0d9a4f676e	1
1c068c4db1c4a8503c2dd8393f4a8ee1	1
39c76a2d500fb8e273de6ad22d35332d	1
e9664ca56473013c6a217372104fa48e	1
031ffce5e0e76990bf74747101237e9d	1
a7c0c10edfeca5b9b2666c99dc23dab7	0
1e3b47c2c5bb217789d734f8ca1d20fd	0
aaed746af042266a3452bd03fde41dfd	1
76b0474139323c09791ff80532905b46	0
8639eb0fdba69690fb4cc6141d0953fa	1
eb2c8d69eb9abef88615b20513a9cb8f	1
6986c51996c2c2273c79147ca6a3b919	0
2b2c4c821fb38ee2d1a710aee4f76e98	0
58441e8a0135c8acc08fd1813f05de28	1
ded28bf80d38f13db6b793b9fe73298b	1
d17a8290f5de9e5dc6fda232029f821e	1
25666906f63815d7330363e464e56ac6	0
490db2aa0a379c6c037ffce965b79f22	1
d9e33e78a25c3512612e02d43f676de4	1
d7e51188cc3cc2cff92740e85e124926	1
2428ccb08b9593d621d8ffa47e51428f	1
b4c0e2a50333ed7836a6d624bf7122ac	0
d103e48aefad6afb44b4bd2356b52fae	1
ecdd1c73f4bf776891404e9fd776c534	1
1bdc1475216189443fc1bf484cd18609	0
7b9bd5b04afd94ae1755367725c24c9f	1
ec99b029192fe596bd2be023ed66c3a3	1
4ffe1fdfe26edaa701b6868b801c1faa	0
568da047d29f4249de979d9d43e0c128	0
ba409a3cf6058fee44e964404788303c	1
4b1fbc4fb105eec12ccf67046d8d5cf9	0
1bb5a845911194d42ec9440ab530775d	0
bb36f2f8f7b6920f2a3308b5282562eb	1
53211816755aae3aca128d154bc78be5	1
28c3c4ee7738b471b464763c90a7f6f8	1
9c2bbb07048f3d14a56573ddba4a2bf8	1
1ef335288508b1455b3c06631937b965	1
eca2671164406c2eba84d38a3b8f4028	0
90a89b444eb0db40a5f58312bc5ffbac	1
9c5e7c7156020b564198363d9c01e6b2	1
52a1f8f73f3699a04ba6799023fef798	0
b2763cbe3b58f7fbce5ad65c86659bdb	1
695c5820e40135c39ce555d3c2eeb2a8	0
d904f9385396a664228c969c47073ffa	1
fce5075e5488e74642c3db91c076b11b	1
a388d5d979b7b1b08ba739b45a2d49c6	1
361b63f706b27c3c1d9d229b25f57a45	1
f1b06bd5cf59ae9a2dc3687d0d7569ea	0
a3457afa5f711497a9245ccbeaf9f395	1
0e98d458c679b294ae563950ddb25305	1
0d59d07a7ef33be54be6fa1c061e38cb	1
4f71e88e0345fa565d8c4e510dd3215f	1
917bbc1acfc81d4d2bb5fa27968a48a4	0
27324ac23d512acd75b6e789f0cfed21	1
fdab87a00040ffd6f86b1e9d0ed0c608	0
8b733686ed9d63240a8e6db94de54f5b	1
590cae1673f483ab96b9bd13329f2d55	0
0162fef15af45b0571038ac6bc536912	1
11dc0facc58b7f7905af49d83bbf2f10	0
365215c6bfac7c507be862a9b638e9cf	1
fb3ce20d40b512d5e3c0e6251b492a1b	0
4e1187b122905df38b7230979bc125fd	1
47f96611586e0ab3c46c29c590fa7f1a	1
bb0bcf4be2ac040f3243efd2b84ecdf8	1
362e05fe014683fe3a8b82910bc5085a	0
a6a32df2addae5b26538ad84bcd45c03	0
20976ce29fe02082363fc4b535f3d67f	0
3369698ef1db386132390ffeac72ac89	0
5ebca69b60bf6c0a5724f182253af877	1
71971f219ccfa0b010bbd3d6d364b298	0
d7febaa99cb715359727f8b8062a30ba	0
962195478748dc4bc9e15c6273abf0f8	1
5fe530c29e3b5f95283a2586e8ec539e	0
2224b6dbaa4da9de34741f2fdefe504f	0
de9458f7d427db5929d86f2dc98f9605	1
25c544e95411644856ccc378949d0607	1
5a169f365c78c5801013f9bcefcac8fc	1
c3d092d76b04aac88d62c9a7293187e4	0
410784eae20f25cda4e437bd6a6f9a0d	1
2a8631bc62d477be121836a64110c5be	1
09005a3727411d01c311a16096de65b5	1
08750412988631f93db66abf4e6e0d35	1
b1208e18c9c35d9b9611ee8b1766b0bd	0
48dc9f9cbbe6f9c29c279c9896245a8c	1
ced189c27ff72bf465487fd5ffc6ee82	1
92c08ee7df4ea30903983e5cafc74ad8	0
f34b8f4b3ec933be5bd95a8e5a4e80bd	1
5b9c1e5b4a5f733ef705308ed4d22257	1
b1c866f32fdf9428ba98288bfd65be2d	0
e7a5a615f20df79ee23a728c47db2a26	1
137bb45ea0d43fe3e32b4a9be1fff2c9	1
0d954b483a4d43a661f6313e3069140c	0
5818a8d1efa829cbadf63d199064cb32	1
c0000d7fc6c9864d0285f9eb607ab923	1
f3f2f71a0ee2965d87c04479e6d620b9	0
0d09e7ef328e69b46bc4aba8ff769b66	0
cee9b8404f2ef8486b6c881262f3b993	1
4d4a9bcf81ee3d844b4d814ee0fd916e	1
e5a9dc48b05f1d822729b7f89328d63f	0
699e709ae1728cc3a707bb2c14175c72	1
ec7bec0e6487e6f0dabeb115be1af8d6	1
816d2177b26153c056545ea7c6c68266	1
5d398c4b1687ef01bbd82d720afbc813	0
f6865a97aecc08ae83f6a942c1578f5f	1
2507d1a4c6c29d57709b3977ff8230dd	1
3bce9d7d1f028143a6857a7ee382272a	1
8e5e3b3a22d2e420e565534748bf01f8	0
1f7f2610ae1c77098a2cdbb0cb831c34	1
a08f5331e1175be811d22a58f024285a	0
2948956efbbb73db3cb1bebc0f7099c9	0
b5f9e940a7934eca8062659c2bf24f3e	1
dc50846b7059c83ddcbd5a9252f4d6ce	1
d8db0d76307945cefb2bb6c9b2140e8c	1
ccadd26d804fd681a806749e1f2fd5d6	1
476be23850025ed9a00fa656960eba6b	0
2dbf2302ea1ab97fd29517efbe0255e1	1
cf63a34188aacf76f3740e7cfe7f06cd	0
ca8c76ee8edc8fe7b1dac538240f288c	0
03d86c6d070bfe2b308e13e69c6c1d38	1
744f38bbe7daaa793edf239bfd7cce72	0
9a9e2e2c8984c3fc9db7a8ef31712f25	1
9ca09ef23f6c9b7d20186154f8354f4a	1
ce72e8daab20248dff8bc2ac75420c44	1
524763621cb3b0b1f6c9574f73a47798	0
94e5c313231a9744156c887cb0f21889	0
00fdfb97833f0c9436906245aa5e9ffa	1
548947e196ea55b261090ca90d15e1f7	0
2859c5ee8d809ead5f5e474b8c476f12	1
d0732f33e07d5ce33c0f7b8f92f4fe35	0
a94b06fe7ced7740d65574e44185e444	1
29dd2d1b6e5ad91856429f9c8e1156c2	1
2e9b5e5d6ccb617e1daf4f346a829f23	1
778147d6a602503169245241ee9b4ddf	0
dcfb054ec56054b3ad5fdb8563fc4a95	1
d522c0d1c4e00279d214209b2d18a287	0
941655f4335e0095fc6d0af9c9209f8c	1
4b11f333281c39e46e03782343fd87c7	0
662f377fd8287990cb7b7182df70e035	0
9a66914eb3b782f6b3a5b8913b91caff	1
a1f85b01bf7ecf169b39c948f0abcd98	1
cd014440574ad7b7d75d4aac967aaa04	1
5572eb20d77ad6cb04a9d299e6845553	1
941b4b13519fc12530f566c9a792b870	0
f9147f5292cf746c1d25503d062677d8	1
948dc887347efb08f4b9356911648fc5	0
89ea6bff6bae2cfeabf3fa3f8945d936	0
5471765b7be177dd219043aa24abde83	0
46dbda6129b9ce5f630122f062b4ca27	1
a9a61871f885f1b052cab869d3a78c86	0
219dbe2561f8659717828aefcb605a78	1
c1ec32f9d3b79854cbe248cea8849652	1
69200dc441e2d7f67bf45c841293ff0f	1
a07c107e454fddea94cb9616830caf2f	1
59a7f2793ebd4611dc75dace07598fb8	1
57e41d0626ad2a2773fe31be73b34ea5	0
e111185cca1f05c4c87a1c0939e1661f	1
68b98d382671e2918ffd470184b4d31f	0
7a4a34481c66c79980d1fcf519addcb1	1
333ac4808440655194964367cff81f55	1
6450f062f513c860c9f8c088c371aa8a	1
915f1eef68ac790538783c3594e604ba	1
562cf78c6e683c2cdc67ae1b06af09e1	1
33a0ae0b4856fc81b860ab931fff62dd	1
37d2c8887e221efb0b46eddc5f879fb4	1
82b803feb504631b467008292ad623bb	1
0f05963988cf058da67a9c5795cd1242	1
d15354fc2276da5c85c0f4c64136a19f	1
de16b9789fd7596454ea34d8caf69c63	1
f88e7a3ab0c2805cf98d1f9e2dc2bfa2	0
0d101dc55ad8712c4717e6febb90dd89	1
1103557f6240595bcc5e75f93d984558	0
6b2d4e77d2058b0da226262c213d3a4b	1
8fd24b0d50a0e61ccb64b168c0c5c6ee	1
834b0b7ecd7e667e0c117e5c5764a2cf	0
bd8519bb2143a7fdf48a68969eb5dbe9	1
585d8ca91717b48759a1c3b2a1af70f9	1
cb491337f8925cf3b84fee98f2fcb8af	0
dca3223c59044233ba50cb5b8e96c1b1	0
bdef3d837bcb683a7c34402db42e68a1	1
ead889a1d39cec8d723fbc6a7de6fcd4	0
645492cdc7c524caa5d56aa57a840f2e	1
620e463fe1db2f427b89a8bb2b5fc59f	0
eebc683c7a2bf9c81c4fcc786e73b4f6	1
4f9fb39a3b8b3ef452554bf199123baf	0
3954548ce05a60d49af28fb12534c83a	1
99ddd556e4574dcfcd9d2074631aa69f	1
eecd73b8f64f1b63802387cf91ed6033	0
8aca72004e9cfc05afc883af04e03c8d	1
d4bf7999cb33ae158f43aa140f2b2361	1
447032a213c3301c8155a62c762e0e1c	0
9643de47b1f799c4f09624167a8b49a2	0
1ba846600b363d2b8b77f57a2d20f92e	0
01eba1d3a17266d15002e5a3c6ef39f9	1
d2acf0f234bebadaee45a2ce85c15b83	0
32cd30c9b8aa17c8123255eb73ff9851	0
4c80bd5d72897ff9fd755979f133bd64	1
1ee1c034d5c31545cf3c8a68c0565b1d	0
a12ef56b46deaf7b9a05beef19e1b273	1
30b148ef28b2ccebf0ae8a95cb244bcd	1
3505b8639534dffec1f7a3532dd217a8	0
7c1ae3594d64bdc99a7944dff03ad8e4	1
cd5a513d4979fa3f9cee273737cb6a62	1
153c62a9f382203bb752479c523e2705	0
1021137440a7a2d13afc2e48e63f0672	1
bab9a3e2690a48339a671f301e13feb5	1
70168754aec1dd5122c94230d9a757a7	0
c5a63f05b1995bb313ab34855cc65f29	1
ac819e8a5be85ac72296dff156dd8aed	1
be03f450c48649c8f1c3d24c7ef095c3	1
3c02347d698374385ac18f0d9de20f19	0
d1841e0403a0dcf50861af328eef8d25	1
0d471cec8a9335f883cc1cff614d6455	1
ad9015ce8090034a622ac946c67e10a1	1
6494ecccf68093b33c97aa6c841b166d	1
99bfc3594693ee9dd49f5d4883c69804	1
bdf5876e774ed4a33677eeb0b591b1ee	0
db5293dc09302ba6a5941bc615102f68	0
1a162f413676fa57f99fd65613b3e04e	1
8746ab168d7639ac15436800657b37b3	1
58e2dc350c0023e9c1279afeda9ad0ea	1
c25e161f0d1ca111ec94c534d16edffb	1
d8e0c54c28691f6091d396fd7f2dc616	1
34c8ae745a19af954fe4205aff634d0b	1
7f57a1fbc2b3d0324fd29d0ca5199cc7	1
e3a2291c31163e302a79c15cb6580061	0
d99fbb9c9fbbcfcc3c1bb75025b3adac	1
180e27a3d224f24355644741f4b22cc0	1
193cf710bace8720b04ee4926a69a05c	1
2c1b0b0a9e257666d958013bc4a14331	1
b1098c95c1bf00f11a65494a841276e7	1
3947c5199ced52ca7b8f992558901362	0
0463ebb66e93ba42f9dc09ee6f649204	0
f65069823ca523965cae6b68ca0589fe	1
a6ec73a640ee4bb9244819e7c585f86d	0
2ae3c3ef1ed032eae2bb335eead58fc8	0
3a300ac636d4deeb7e9cd1f7a02d1c9c	0
58a5d5f37aa961744d11a21f19e6e952	0
44e41e1ccced7806bbd0ccca28609159	1
247aec8dec5dc903b338e8763d6491a8	1
1cc8b34cb85881fba024cf861a37d2a1	1
607efcf00ca75c16b753bc94c908e1de	0
529cdc3a6b4064644971ab393f5c4094	0
e627ddd372bea60b2ccc697f25fa5559	1
d71bfc84ea1b0c5d1ea18e527b8963f6	1
b90b2ea0ebc68385e2a20f5f469b7580	1
cd9f876a9823022b7870006a912c19ae	0
39182eb219fc4408eb8b8772bdf959ea	1
4955ddd7ae916caeed5f6e5dbcbc5adf	1
b2b764ff720e1ee7b319cf0133864b9f	0
b70be014b710c1445f8ce895ee915481	1
408befa3fc2568e7c8714aa0107cd8fb	0
c2e6311df4836103e77aa8ff25fedd01	1
4247bee1ca4f090e3df40e6e54ee20d7	0
bf840aa8ee61991e95387b2756f25cba	1
8f21453673c5df5ec3462abaac46860d	0
4e69dcbc1111740256cf08d0cca35b99	0
bbd0a672effd035f13e4eb74dee4412d	1
6c11949fbfec89b36fad9be67859a5a7	1
b9c0684ff17b6ffd837d3008c55d496e	1
411f6c32507aaa70042c14a7a32ed67e	1
2c55ead7f84c32777d97008e651a64dc	1
4eb182c90beb5ed70514d3ca621c42b0	1
816f58cb8d1cb7761296de096ef6b448	1
849555656eeff8ca058933aeb7a1a004	0
241e0065b152135e6ce13d44c69285c4	0
9c1c52261d00bdfa8efd5e6d27329aef	1
3e470871f910197d23540de3058a5f54	1
76aed8459dd4e78e91505b058f3058df	0
2960c61799a38d6d8aa71d89e4dfffbf	1
e2ac68204de1de2f007fd725f37f243f	1
2211197634a6816d87d99074d45ea350	0
48e7b2ffefbf58b2c49a5574c5d849f3	0
6919eba3faf5c6127457b31e5fa14243	0
677f6674d19fd91d1ae98a6857cb20c1	1
dbb786c4c87901d1967e931ac65a528f	1
4a1aec60c459f1766963928f3a2884b0	1
1f067b914fd734a7d5763eb307df5a5e	0
99ee3bf88ea395d397a7451356549e17	1
5889c20b6e2c98d37f5a5c6bfca969ef	0
99ce881aa5f3091e72607acd38660379	0
5eb4e0b869f590429fc021cda396c6e0	1
c7c78a198a601c1be084a9515435a46e	0
69f0d301b8f4ef5206d79374cbbbdefd	0
4b8f70787068746c11d261ea12b578f7	1
6e26f83a2b4cec481beacecf2613e275	1
e5a544e0b5b735231e4babcce59dc6c7	0
6bbf74209b0b29d80210775d8f1aa9f4	0
a14e964b3806db534f8a611b116b7368	0
fbfe271f48bbe03c5acec3320f92e903	1
8465257eb52484bcaf5f1910ea44c305	1
e937f3d57254c7fb7987f0ef0018ddb6	0
35fff24e35fe83453998a9a8d3ee7426	0
db01a1229ab2477dd5b952016ce1c308	1
1d8bf47761254545026394cec2430acb	1
d315e7171d36df49f907bbe2318b91cf	1
c3276e9e2cbfc7d1361289d9c5170153	0
89d28fd05eefd638d3dc40d0a4482496	1
2c9399c67faf5cee0eb3e488b3bd937e	1
421ea005001e81901e417f653d5d330e	1
a945f87b121448b04665bf2b4f264287	1
987bc87d5381dc8e54d045fb845b578f	1
5106aa19e271986ad74b5b69bf664256	0
496db9f9ec4620b6cb1660241340dcf5	1
5f21fe84f234be3db047e4f53966b243	0
954d92a9b33c413394f9be888c8873cd	1
f754cd7ce3eaceeac09e3b00251b0c23	1
41622c1f8c0816ed673bda336f1d1767	1
deaf76e0b05e603afa647b56ea4cc96e	1
b5c3a870d852176505f5a4e6956821da	1
569e0bbf50dc489bf126928bc274d520	1
19a6590f8a575b000b58e6f677d700c1	0
1d00bb211ddcd0fb8f0927070638f15e	1
04e415980da980a55d17b0ca26cd6ea0	0
15feb766d34d471af272b257063b798a	1
861198e587e0f22e650fa1702cfc09be	0
7b8d7d32d099eb3441314b58d70f3059	0
62e2af457615b4635d82b85323ce79e8	1
9571de7410c208c85b06d5f5fea841ee	1
03b1d7aa11714432ed76a0aa24b1a9d6	1
82421e649a0505ca4c4a46b56741f87f	1
c593609e1dd01fa5fd6773ce0d66bc7c	0
9bef25003b8c2d3bf141f5bf0503554b	1
fe9597b5defda5e7e251dec5e94dd185	0
51fc0a7d8e56ad5e5b520fefed738873	0
4d64d0db7597b75be6855b3d18a6eb37	1
90c66638143079cda33df2601e638031	0
4c6c8e88cd7013d061c7dd1bb04487ef	0
a7ea03c2980632add4b9de963e712935	1
012f3cf042f5cfd9607763c12e5a0102	1
47f17a068459419e29240d9f83a5299f	0
e282a731d4195d59e14811698aac8b83	1
2f167dc0be91bc04b78be8d165df77af	0
997f573d383ca68edfa113201d407a3b	1
a6044858bcccd7ee8fe845593b8dda2b	0
d88a0ab209f64c78eb1f0cf2239b6a24	0
aef7cab5699acd3a7249510e4f55c260	0
710d47b46394183051b93104dbbc7efe	0
ba3d1c1b6de594a3a56fdb6d55306340	0
9c6efce1f73dfb6fdcf716ed5d76dbe9	0
9bc5bd1fce75cc7e1b8bdf906b683980	1
a3ae8da93574c65f25397bb371c9823e	0
633f8127ceed5d4feeaa6f9004c3bc9f	1
0c46cfeffdff693ac8e6481b9ce1e83b	0
e4a32746a369b8dffcf33cf3b0327be6	1
076676a7cc4fa3601750cd2a266da3e9	0
56de237640ee85cbe6305c6acfb53985	1
708307ae8cfdd99ce42518764cdb0177	1
3c652c8ab998075815050f4b1f552165	0
efa58a21bf8cb6be16a340982cbad31c	0
d83452465a6ed794100dd4f0cd64001a	1
8742d249571ef04090eff2c0ba0b7f64	1
0142a3cc68c3a055fbbc2c8fa994642d	0
92dbe31ffc7fe297a053356af618376e	1
a04184277912649476b63260c51dfa51	1
18a33362c5ba7f8e4ab052c82ca80e5d	0
1963697da1574e4bd4a9ccf414d7344b	0
26c1612bb3d969e4edcadc66d676d443	1
ae20e880caff03339b11637c6fa55ec1	0
7dd316719b33d46aadde48a5a55c71a0	0
d6bcd393d50f305c4f5e52a3a3ac89d3	1
3fd653dcaac1899b7b53342272b04065	1
f45887666e5cf20d7384e5f11d203aed	1
